Date,Close_TSLA,High_TSLA,Low_TSLA,Open_TSLA,Volume_TSLA,SMA_10,SMA_20,SMA_50,SMA_200,EMA_10,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,ROC_12,BB_Middle,BB_Upper,BB_Lower,ATR_14,Volatility_20,Sentiment_1d,Sentiment_3d,Sentiment_7d,News_Volume_7d,Sentiment_Momentum
2020-10-30 04:00:00,129.34666442871094,135.8633270263672,126.37000274658203,135.63333129882812,127533900,139.05599975585938,142.25599899291993,140.79265243530273,81.55823987960815,138.3433296848037,140.05223089775834,134.4840004279477,39.36878950095384,-0.8528609168155583,1.0532478749046665,-1.9061087917202248,-15.881204518850979,142.25599899291993,153.1037853885594,131.40821259728045,5.70404543195452,38.72120726041175,0.0,0.0,0.0,0.0,0.0
2020-11-02 05:00:00,133.50332641601562,135.66000366210938,130.76666259765625,131.3333282470703,87063300,138.0453323364258,141.8364990234375,140.7294123840332,82.0555898475647,137.4633290904786,139.42852570902093,134.44554262355823,44.11939594444924,-1.2271222740363328,0.5971738451164667,-1.8242961191527995,-10.775710990478926,141.8364990234375,153.37053900507513,130.3024590417999,5.8623793465750555,39.43463253257978,0.0,0.0,0.0,0.0,0.0
2020-11-03 05:00:00,141.3000030517578,142.58999633789062,135.56333923339844,136.57666015625,103055100,138.11066589355468,142.0018325805664,140.8698124694824,82.5796898651123,138.16090617434753,139.60676164642445,134.71434499329155,51.75517033061394,-0.8844055741468253,0.30085796126380826,-1.1852635354106336,-3.5867818570376464,142.0018325805664,153.39788972580035,130.60577543533245,6.053093501499721,43.828204201070605,0.0,0.0,0.0,0.0,0.0
2020-11-04 05:00:00,140.32666015625,145.13333129882812,139.03334045410156,143.5399932861328,96429300,138.05533142089843,141.9298324584961,140.97855911254882,83.09146982192993,138.55467962560252,139.675323409265,134.9344357839958,50.82152756858539,-0.6834622302949924,0.10399392295204812,-0.7874561532470405,-2.2862895621106882,141.9298324584961,153.3503152582416,130.50934965875058,6.0411883762904575,42.828922105886356,0.0,0.0,0.0,0.0,0.0
2020-11-05 05:00:00,146.02999877929688,146.6666717529297,141.3333282470703,142.76666259765625,85243500,138.46533203125,142.132666015625,141.02826583862304,83.63088647842407,139.91382856263786,140.28053058736327,135.3695559014586,55.84760563999698,-0.06327205956640114,0.07054072644835827,-0.1338127860147594,3.8275569519453434,142.132666015625,153.69955999930778,130.56577203194223,6.0869037083217075,45.217789119776356,0.0,0.0,0.0,0.0,0.0
2020-11-06 05:00:00,143.31666564941406,145.52333068847656,141.42666625976562,145.36666870117188,65118000,138.7759979248047,142.0651657104492,140.90959915161133,84.15919647216796,140.53252621477898,140.56968630755858,135.68120726412351,53.068836876955274,0.2069047425758015,0.09781352967384692,0.10909121290195457,1.7296001434897956,142.0651657104492,153.5854587190903,130.54487270180812,5.984046391078404,45.29057624109107,0.0,0.0,0.0,0.0,0.0
2020-11-09 05:00:00,140.4199981689453,150.8333282470703,140.3333282470703,146.5,104499000,138.80866394042968,141.7144989013672,140.76679916381835,84.67528980255128,140.51206657008194,140.5554302943573,135.86704220156753,50.19733740300815,0.18515064618171095,0.11528095297541974,0.06986969320629122,-1.06390092634282,141.7144989013672,152.9707155672982,130.45828223543617,6.431665148053851,45.2303896870615,0.0,0.0,0.0,0.0,0.0
2020-11-10 05:00:00,136.7866668701172,140.02999877929688,132.00999450683594,140.02999877929688,90852600,138.33133087158203,141.10966567993165,140.180399017334,85.17025648117065,139.83472117008836,140.1965004444297,135.90310591405967,46.77829417143007,-0.12384153461681535,0.06745645545697272,-0.19129799007378806,-2.441580258059728,141.10966567993165,152.03921395214556,130.18011740771774,6.753808702741351,45.75903499429008,0.0,0.0,0.0,0.0,0.0
2020-11-11 05:00:00,139.0433349609375,139.56666564941406,136.86000061035156,138.81666564941406,52073100,138.70166473388673,140.3734992980957,139.79426559448243,85.67180982589721,139.69083276842454,140.08667516028757,136.02625215119212,49.09735240239585,-0.1844990190560054,0.0170653605543771,-0.2015643796103825,-0.7495024864513256,140.3734992980957,149.55749801032587,131.18950058586555,6.414522988455636,44.37291651371791,0.0,0.0,0.0,0.0,0.0
2020-11-12 05:00:00,137.25332641601562,141.0,136.5066680908203,138.35000610351562,59565300,138.7326644897461,139.75483245849608,139.5568653869629,86.14447311401368,139.24764979525926,139.81683242273786,136.07437271059698,47.33545146466816,-0.37271284071519517,-0.060890279699537364,-0.3118225610156578,-3.0422938802294963,139.75483245849608,147.92541083068812,131.58425408630404,6.297142573765346,43.712852084498145,0.0,0.0,0.0,0.0,0.0
2020-11-13 05:00:00,136.1666717529297,137.50999450683594,133.8866729736328,136.9499969482422,59313300,139.41466522216797,139.23533248901367,139.5668653869629,86.60844980239868,138.68747196938114,139.46919807323232,136.07799228088453,46.250376329653314,-0.6026110747887401,-0.16923443871737792,-0.4333766360713622,0.6108138299155685,139.23533248901367,146.88990732124347,131.58075765678387,6.180713653564453,43.30626865699646,0.0,0.0,0.0,0.0,0.0
2020-11-16 05:00:00,136.02999877929688,137.48333740234375,134.69667053222656,136.30999755859375,80515800,139.6673324584961,138.85633239746093,139.4986653137207,87.02859979629517,138.20429502572944,139.1416552833337,136.07611018278305,46.107217552046315,-0.7867660985288865,-0.29274077067967963,-0.49402532784920683,-0.6669401757247395,138.85633239746093,146.34777413877075,131.36489065615112,6.132142748151507,42.85252496459279,0.0,0.0,0.0,0.0,0.0
2020-11-17 05:00:00,147.20333862304688,154.0,144.336669921875,153.38999938964844,183564900,140.257666015625,139.18416595458984,140.24133209228515,87.4689298248291,139.84048477069624,139.90943464902068,136.51247208240125,57.648551912475575,-0.030760547273700922,-0.2403447259984839,0.20958417872478297,13.80528386503357,139.18416595458984,147.53055866260905,130.83777324657063,6.97095217023577,51.66287657355758,0.0,0.0,0.0,0.0,0.0
2020-11-18 05:00:00,162.2133331298828,165.3333282470703,147.8333282470703,149.4499969482422,234132000,142.4463333129883,140.25083236694337,141.0437321472168,88.03509649276734,143.90827538145743,142.03361545672183,137.52034898622406,67.66617536986757,1.7592805210330766,0.1595803234078282,1.5997001976252485,21.50508716494648,140.25083236694337,153.51421222345067,126.98745251043609,7.979284558977399,62.506872207045184,0.0,0.0,0.0,0.0,0.0
2020-11-19 05:00:00,166.42333984375,169.5366668701172,162.52333068847656,164.0,187425900,144.48566741943358,141.4754997253418,141.89659896850586,88.6175598526001,148.00192346551063,144.35644635072453,138.6537996080878,69.82227986083296,3.4775265600316914,0.823169570732601,2.6543569892990906,17.780138888453934,141.4754997253418,159.1735000898891,123.77749936079447,7.747142246791294,62.83765861009763,0.0,0.0,0.0,0.0,0.0
2020-11-20 05:00:00,163.20333862304688,167.5,163.02000427246094,165.99667358398438,98735700,146.47433471679688,142.6251663208008,142.6758657836914,89.1842198753357,150.7658171305172,146.1513884718981,139.6165266282823,66.18695633400927,4.527234595088117,1.5639825756037045,2.963252019484413,16.30244633580269,142.6251663208008,162.79212275051236,122.4582098910892,7.616189139229911,63.20692300866002,0.0,0.0,0.0,0.0,0.0
2020-11-23 05:00:00,173.9499969482422,175.3333282470703,167.26333618164062,167.8333282470703,150780900,149.82733459472655,144.31799926757813,143.3573989868164,89.7968765258789,154.98112255192174,148.79887499345466,140.96293722906503,71.51706299044281,6.155346288437499,2.4822553181704636,3.673090970267036,19.119357941748905,144.31799926757813,168.81021206577273,119.82578646938352,7.8335691179547995,66.27847175405621,0.0,0.0,0.0,0.0,0.0
2020-11-24 05:00:00,185.1266632080078,186.663330078125,175.39999389648438,180.13333129882812,160945500,154.6613342285156,146.49633255004883,144.06153228759766,90.46438318252564,160.46212994393738,152.2586643472216,142.69484805176867,75.79119984940844,8.252371888981003,3.6362786323325715,4.616093256648432,29.17315817329349,146.49633255004883,176.97397950373053,116.01868559636712,8.305950709751674,68.84688821610186,0.0,0.0,0.0,0.0,0.0
2020-11-25 05:00:00,191.3333282470703,191.3333282470703,181.7899932861328,183.35333251953125,146790600,159.8903335571289,149.2959991455078,144.94313232421874,91.16528648376465,166.07507508996153,155.98006090911198,144.60223943197659,77.78482752010422,10.296415118859358,4.968305929637929,5.328109189221428,36.25789114230653,149.2959991455078,185.2531161856987,113.33888210531691,8.534759521484375,65.55648663875256,0.0,0.0,0.0,0.0,0.0
2020-11-27 05:00:00,195.25332641601562,199.5933380126953,192.81666564941406,193.72000122070312,112683300,165.6903335571289,152.2114990234375,146.02533233642578,91.87355312347412,171.38021169469863,159.72037190976948,146.58855656860558,78.96314890601134,12.093241832453572,6.393293110201058,5.699948722252514,42.74295213393435,152.2114990234375,193.0728240363141,111.35017401056092,8.795950753348214,65.51625141340052,0.0,0.0,0.0,0.0,0.0
2020-11-30 05:00:00,189.1999969482422,202.60000610351562,184.836669921875,200.73666381835938,189009300,170.99366607666016,155.20416564941405,146.86166564941405,92.55287643432617,174.62017264988836,162.52795524676688,148.2595934462384,72.56256184742196,12.880310646729725,7.6906966175067915,5.189614029222934,36.07268338420937,155.20416564941405,197.7471586047567,112.66117269407141,9.314760480608259,62.34151409664296,0.0,0.0,0.0,0.0,0.0
2020-12-01 05:00:00,194.9199981689453,199.28334045410156,190.68333435058594,199.19667053222656,120310500,176.882666015625,158.27499923706054,147.7641323852539,93.24134309768677,178.3110500169896,165.61291171554578,150.08941323928573,74.65331611272548,13.806472229404108,8.913851739886255,4.892620489517853,42.014771706254805,158.27499923706054,203.03135776542442,113.51864070869667,9.43428475516183,62.2956433868329,0.0,0.0,0.0,0.0,0.0
2020-12-02 05:00:00,189.60667419433594,190.51333618164062,180.40333557128906,185.47999572753906,143327100,181.1229995727539,160.69033279418946,148.72806579589843,93.88356981277465,180.3647998674162,167.89803195162102,151.63910974732693,69.3657096376839,13.950903782192682,9.921262148347541,4.0296416338451415,39.24602235881296,160.69033279418946,206.7834236629288,114.5972419254501,10.272617885044642,62.677481431598956,0.0,0.0,0.0,0.0,0.0
2020-12-03 05:00:00,197.7933349609375,199.6566619873047,194.14332580566406,196.67333984375,127656000,184.68099975585938,163.56366653442382,150.14819915771486,94.57273315429687,183.5336244298746,170.74520366679403,153.44907936354696,72.58741084411457,14.55814470342608,10.84863865936325,3.709506044062831,45.40420255523865,163.56366653442382,211.44192122612463,115.685411842723,10.669521876743861,62.82173995490179,0.0,0.0,0.0,0.0,0.0
2020-12-04 05:00:00,199.67999267578125,199.67999267578125,195.1666717529297,197.00332641601562,88203900,188.0066650390625,166.24616622924805,151.55653228759766,95.27079978942871,186.46932774731218,173.50089785812617,155.2620563561836,73.28469309022574,15.01850108673409,11.682611144837418,3.3358899418966725,35.649092298860666,166.24616622924805,215.96452662115558,116.52780583734052,10.73309326171875,62.30504006113673,0.0,0.0,0.0,0.0,0.0
2020-12-07 05:00:00,213.9199981689453,216.26333618164062,201.01666259765625,201.63999938964844,168929100,193.07833099365234,169.7763328552246,153.11933227539063,96.06246978759765,191.46035873306363,177.35033598296607,157.56236779982132,77.86190065255335,16.343983009444486,12.614885517758832,3.7290974916856534,31.875718254097784,169.7763328552246,222.57064811362065,116.98201759682857,11.718570164271764,63.75064692127883,0.0,0.0,0.0,0.0,0.0
2020-12-08 05:00:00,216.6266632080078,217.0933380126953,206.1666717529297,208.50332641601562,192795000,197.34599761962892,173.58666610717773,154.6438656616211,96.87896644592286,196.03605045578072,181.09093857582718,159.87861467857374,78.61200144620373,17.412126080103576,13.574333630227782,3.837792449875794,30.16603525166137,173.58666610717773,228.420721920095,118.75261029426046,11.215474809919085,61.97745195692092,0.0,0.0,0.0,0.0,0.0
2020-12-09 05:00:00,201.4933319091797,218.10667419433594,196.0,217.89666748046875,213873600,198.9826644897461,176.82199935913087,155.87993225097657,97.62683311462402,197.0282834473078,183.0340236551941,161.5105643738916,65.2914980946884,16.843344210427375,14.228135746267702,2.6152084641596733,23.461525731757106,176.82199935913087,230.1282039798437,123.51579473841804,11.499523707798549,68.19619799751126,0.0,0.0,0.0,0.0,0.0
2020-12-10 05:00:00,209.02333068847656,209.25,188.77999877929688,191.4566650390625,201249600,200.7516647338867,180.3209991455078,157.2003323364258,98.44561643600464,199.2092011275203,185.50919575360194,163.37381011171848,68.18063633332497,16.80645411019276,14.743799419052714,2.0626546911400467,20.162882641883705,180.3209991455078,232.35784369996975,128.28415459104588,12.438571384974889,68.43918693048063,0.0,0.0,0.0,0.0,0.0
2020-12-11 05:00:00,203.3300018310547,208.0,198.93333435058594,205.00332641601562,139425000,201.55933227539063,183.62483291625978,158.27919891357422,99.23960311889648,199.958437619072,187.206415380026,164.94071959090815,63.85282222348591,16.13185638365968,15.021410811974107,1.110445571685574,9.832910239727944,183.62483291625978,232.4391773927578,134.81048843976174,12.839285714285714,69.57541812195373,0.0,0.0,0.0,0.0,0.0
2020-12-14 05:00:00,213.27667236328125,214.25,203.39999389648438,206.3333282470703,156121800,203.96699981689454,187.48033294677734,159.7774658203125,100.05811313629151,202.37993484529184,189.6892969974789,166.83624715060904,67.70922322269672,16.212953177309544,15.259719285041195,0.953233892268349,11.468647055506874,187.48033294677734,232.54904770795164,142.41161818560303,12.752857753208705,69.39514302210743,0.0,0.0,0.0,0.0,0.0
2020-12-15 05:00:00,211.0833282470703,215.63333129882812,207.93333435058594,214.42666625976562,135214500,205.58333282470704,191.232999420166,161.16126586914064,100.86502643585204,203.96237000925154,191.72682378315426,168.57142680145066,66.03619390953929,15.91675993027414,15.391127414087784,0.5256325161863558,8.107417231564384,191.232999420166,230.37232511845565,152.09367372187637,12.394762311662946,69.90754209815742,0.0,0.0,0.0,0.0,0.0
2020-12-16 05:00:00,207.58999633789062,210.8333282470703,201.6666717529297,209.41000366210938,126287400,207.3816650390625,194.2523323059082,162.55319915771486,101.65314308166504,204.62193843264043,193.23760212170058,170.10156678327183,63.35128884639022,15.22464176471044,15.357830284212316,-0.13318851950187494,9.719872984289335,194.2523323059082,228.04138463857444,160.46327997324195,12.385713849748884,67.59583366542125,0.0,0.0,0.0,0.0,0.0
2020-12-17 05:00:00,218.63333129882812,219.60667419433594,206.5,209.39666748046875,168810300,209.46566467285157,197.07333221435547,164.0905325317383,102.50479640960694,207.16946440831092,195.65624299571272,172.00477323486228,67.80732803586602,15.38983354909044,15.364230937187942,0.025602611902497685,12.165674816664772,197.07333221435547,228.9674006526143,165.17926377609666,12.73190416608538,61.52237518420631,0.0,0.0,0.0,0.0,0.0
2020-12-18 05:00:00,231.6666717529297,231.6666717529297,209.51333618164062,222.96665954589844,666378600,212.6643325805664,200.33549880981445,165.8843994140625,103.4286364364624,211.6235021073325,199.0858076392572,174.34445552968847,72.11636193364822,16.383571267674455,15.568099003285246,0.815472264389209,22.182762150811563,200.33549880981445,232.3759094699002,168.2950881497287,13.045475551060267,63.394695457981975,0.0,0.0,0.0,0.0,0.0
2020-12-21 05:00:00,216.6199951171875,222.8333282470703,215.35667419433594,222.0800018310547,174135900,212.93433227539063,203.00633163452147,167.32346588134766,104.30906974792481,212.53195538185156,200.75573025620295,176.00231982723744,61.82736261276721,15.775128651546623,15.609504932937522,0.1656237186091012,9.518349119280533,203.00633163452147,230.61263578799293,175.40002748105002,13.490236554827009,68.74431550325323,0.0,0.0,0.0,0.0,0.0
2020-12-22 05:00:00,213.44667053222656,216.6266632080078,204.7433319091797,216.0,155148000,212.6163330078125,204.9811653137207,168.64373260498047,105.16119310379028,212.6982672273743,201.96439123487187,177.47072573723702,59.886794077054226,14.865512348355026,15.460706416021024,-0.5951940676659984,6.894370172978803,204.9811653137207,229.28946524996405,180.67286537747736,13.302141462053571,66.78075054898439,0.0,0.0,0.0,0.0,0.0
2020-12-23 05:00:00,215.32666015625,217.1666717529297,207.52333068847656,210.73333740234375,99519000,213.99966583251953,206.4911651611328,169.9725991821289,106.02641639709472,213.17615685080622,203.2369882750031,178.95527218504145,60.67429384328363,14.133413136678541,15.195247760152528,-1.0618346234739864,0.6575645097910643,206.4911651611328,229.31299167778408,183.66933864448154,13.273095267159599,63.76234056432879,0.0,0.0,0.0,0.0,0.0
2020-12-24 05:00:00,220.58999633789062,222.02999877929688,213.6666717529297,214.3300018310547,68596800,215.15633239746094,207.95399856567383,171.3090658569336,106.94251638412476,214.52412766663974,204.88965570956384,180.58800646554533,62.87192992541818,13.818633869807257,14.919924982083474,-1.1012911122762166,1.8295684710229576,207.95399856567383,230.4329443905548,185.47505274079285,13.548095703125,63.36699714613039,0.0,0.0,0.0,0.0,0.0
2020-12-28 05:00:00,221.22999572753906,227.13333129882812,220.26666259765625,224.836669921875,96835800,216.9463317871094,209.25283203125,172.7411325073242,107.8664596939087,215.74337640498507,206.4458785684186,182.18180996601566,63.14165308188399,13.465588710380814,14.629057727742943,-1.1634690173621287,9.795194526464734,209.25283203125,231.6435958028211,186.8620682596789,12.854047502790179,63.21087763222014,0.0,0.0,0.0,0.0,0.0
2020-12-29 05:00:00,221.99667358398438,223.3000030517578,218.3333282470703,220.3333282470703,68732400,217.81833190917968,210.8926658630371,174.24993255615234,108.82808639526367,216.8803395284395,207.92690666513917,183.74317716672033,63.483883404695234,13.096691862223167,14.32258455463899,-1.2258926924158224,6.206648249636304,210.8926658630371,231.85831766502457,189.92701406104965,12.428333827427455,61.62528973124939,0.0,0.0,0.0,0.0,0.0
2020-12-30 05:00:00,231.5933380126953,232.1999969482422,222.7866668701172,224.0,128538000,219.86933288574218,212.7263328552246,176.0095993041992,109.84265308380127,219.55543016194054,210.18085250776357,185.61965406264093,67.54592146751011,13.42396594573222,14.142860832857636,-0.7188948871254155,13.900229148241694,212.7263328552246,234.21830521190918,191.23436049854,11.578094482421875,62.3942686092261,0.0,0.0,0.0,0.0,0.0
2020-12-31 05:00:00,235.22332763671875,239.57333374023438,230.3733367919922,233.3300018310547,148949700,222.632666015625,215.00716552734374,177.9011325073242,110.89836305618286,222.40413879371837,212.56585013909265,187.5648961635852,68.95278449917552,13.81696941768297,14.077682549822704,-0.2607131321397347,10.290227726384927,215.00716552734374,235.84033929569392,194.17399175899357,10.773094177246094,60.892454111326835,0.0,0.0,0.0,0.0,0.0
2021-01-04 05:00:00,243.2566680908203,248.163330078125,239.06333923339844,239.82000732421875,145914600,225.09499969482422,217.28033218383788,179.94866577148437,111.97209973335266,226.1955077568278,215.48878518211433,189.7488872195552,71.86002957882081,14.608256055376899,14.183797250933544,0.42445880444335415,15.242008978601817,217.28033218383788,240.03750832605175,194.52315604162402,10.976666041782924,60.35238965136116,0.0,0.0,0.0,0.0,0.0
2021-01-05 05:00:00,245.0366668701172,246.94667053222656,239.73333740234375,241.22000122070312,96735600,226.43199920654297,219.54816589355468,182.0107992553711,113.05477306365967,229.62117305015312,218.30286915240032,191.91703544114588,72.47505582533792,15.203728325931422,14.38778346593312,0.8159448599983019,18.038764484236157,219.54816589355468,243.90409603955982,195.19223574754955,10.71190425327846,60.36509907960791,0.0,0.0,0.0,0.0,0.0
2021-01-06 05:00:00,251.9933319091797,258.0,249.6999969482422,252.8300018310547,134100000,229.96933288574218,221.45183258056642,184.24646575927736,114.16997638702392,233.68883829724882,221.51148465304598,194.27296863597076,74.79375417219134,16.051952206821767,14.72061721411085,1.3313349927109162,15.258423961328704,221.45183258056642,249.61035908884026,193.29330607229258,11.087856837681361,56.471962457782624,0.0,0.0,0.0,0.0,0.0
2021-01-07 05:00:00,272.0133361816406,272.3299865722656,258.3999938964844,259.2099914550781,154496700,235.82599945068358,224.22116622924804,186.88486572265626,115.36170972824097,240.6569288216837,226.32118479862643,197.32161050050684,80.01209878925249,18.130624224048177,15.402618616098316,2.7280056079498607,17.415825989739385,224.22116622924804,260.1921680928243,188.2501643656718,11.867856706891741,61.797637809465215,0.0,0.0,0.0,0.0,0.0
2021-01-08 05:00:00,293.3399963378906,294.8299865722656,279.46331787109375,285.3333435058594,225166500,243.62733306884766,228.8134994506836,189.9204656982422,116.64865970611572,250.23566837008497,232.7039287547468,201.0870373960905,83.84819162166484,21.25386864631622,16.572868622141897,4.681000024174324,35.41686037763918,228.8134994506836,274.66257535471004,182.96442354665714,12.561426435198102,57.98759787320663,0.0,0.0,0.0,0.0,0.0
2021-01-11 05:00:00,270.39666748046875,284.80999755859375,267.8733215332031,283.1333312988281,177904800,248.60800018310547,231.8821662902832,192.62159912109374,117.8245897102356,253.9013045719729,236.29371339529177,203.8050621052818,68.59580698523843,21.628408627884966,17.58397662329051,4.044432004594455,26.681136232407887,231.8821662902832,280.2977556158194,183.46657696474696,12.798093523297991,67.0859412706856,0.0,0.0,0.0,0.0,0.0
2021-01-12 05:00:00,283.14666748046875,289.3333435058594,275.7799987792969,277.0,138812100,254.79966735839844,235.8729995727539,195.54566589355468,119.0688697052002,259.2186432826085,240.75589949864195,206.91649761019107,71.6789382629587,22.69246805928057,18.605674910488524,4.086793148792047,31.496335509502504,235.8729995727539,287.4351584991407,184.31084064636713,12.985713413783483,66.2414341392713,0.0,0.0,0.0,0.0,0.0
2021-01-13 05:00:00,284.8033447265625,286.8233337402344,277.3333435058594,284.2533264160156,99937500,261.08033447265626,239.44933319091797,198.6547994995117,120.3255097579956,263.8704071815092,244.95089428225342,209.9708837716174,72.06273447203556,23.39968582078285,19.564477092547392,3.8352087282354574,29.109818874248727,239.44933319091797,294.23388448627077,184.66478189556517,12.814760480608259,65.29138398242299,0.0,0.0,0.0,0.0,0.0
2021-01-14 05:00:00,281.6666564941406,287.6666564941406,279.5833435058594,281.1300048828125,93798900,266.0876663208008,242.97849960327147,201.61806610107422,121.55917636871338,267.1060888747149,248.4476335405284,212.78248270191241,70.12505258103121,23.436890580390184,20.33895979011595,3.0979307902742335,27.318474860449626,242.97849960327147,299.1454881793497,186.81151102719323,12.703329903738839,65.32990198321444,0.0,0.0,0.0,0.0,0.0
2021-01-15 05:00:00,275.38665771484375,286.6333312988281,273.0333251953125,284.0,116332800,270.10399932861327,246.36833267211915,204.29979919433595,122.77558965682984,268.6116468456474,251.01325489046317,215.23754838869402,66.28230185703985,22.697983972840746,20.810764626660912,1.8872193461798332,24.049902761566024,246.36833267211915,301.72001892271885,191.01664642151945,13.077378409249443,65.73245298410318,0.0,0.0,0.0,0.0,0.0
2021-01-19 05:00:00,281.51666259765625,283.3333435058594,277.6666564941406,279.26666259765625,76101000,273.92999877929685,249.51249923706055,207.12359924316405,124.03168296813965,270.95801334601265,253.91834133876728,217.8367293380651,68.11879649699799,22.34940529406947,21.118492760142622,1.2309125339268476,21.556459703613882,249.51249923706055,305.3723853975415,193.65261307657963,13.154522487095424,64.25151364894961,0.0,0.0,0.0,0.0,0.0
2021-01-20 05:00:00,283.48333740234375,286.5,279.09332275390625,286.2466735839844,76997700,277.77466583251953,252.10333251953125,209.872666015625,125.28909631729125,273.2353449926183,256.7340552495841,220.41110612489956,68.70767539288596,21.978494002596165,21.290493008633334,0.6880009939628309,20.516676747366745,252.10333251953125,309.2694775134298,194.93718752563268,13.328808375767299,61.915109401887435,0.0,0.0,0.0,0.0,0.0
